Country Code,Country Name,Indicator Code,Indicator Name,Year,Value
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1964,14.42
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1965,9.21
JPN,JPN,SE.XPD.TOTL.GB.ZS,government_education_spending,1966,16.65
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1967,13.29
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1968,10.48
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1969,12.94
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1970,14.18
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1971,11.98
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1972,11.92
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1973,13.16
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1974,12.88
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1975,13.67
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1976,11.85
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1977,10.23
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1978,12.05
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1979,12.07
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1980,14.5
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1981,15.53
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1982,12.29
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1983,13.86
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1984,11.84
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1985,10.9
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1986,15.56
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1987,14.36
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1988,13.44
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1989,14.82
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1990,16.54
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1991,13.04
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1992,13.73
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1993,14.27
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1994,14.22
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1995,11.92
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1996,10.76
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1997,14.06
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1998,14.16
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,1999,15.14
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2000,15.41
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2001,14.84
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2002,17.74
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2003,15.01
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2004,12.71
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2005,10.82
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2006,17.45
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2007,17.05
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2008,13.96
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2009,15.8
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2010,17.95
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2011,15.76
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2012,16.92
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2013,16.52
JPN,JPN,SE.XPD.TOTL.GB.ZS,government_education_spending,2014,16.85
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2015,15.19
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2016,19.12
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2017,18.48
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2018,14.98
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2019,17.3
JPN,JPN,SE.XPD.TOTL.GB.ZS,government_education_spending,2020,16.26
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2021,13.05
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2022,15.22
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2023,18.57
JPN,Japan,SE.XPD.TOTL.GB.ZS,government_education_spending,2024,16.33
JPN,JPN,SE.XPD.TOTL.GB.ZS,government_education_spending,2025,17.05
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1900,24.89
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1901,15.4
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1902,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1903,31.95
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1904,38.62
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1905,33.77
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1906,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1907,0.13
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1908,7.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1909,31.6
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1910,3.87
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1911,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1912,12.79
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1913,32.79
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1914,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1915,12.71
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1916,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1917,16.58
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1918,11.53
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1919,1.92
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1920,38.03
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1921,11.86
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1922,19.1
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1923,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1924,14.35
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1925,17.82
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1926,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1927,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1928,24.94
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1929,6.98
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1930,1.9
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1931,30.57
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1932,20.11
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1933,34.57
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1934,1.17
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1935,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1936,32.28
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1937,33.5
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1938,1.83
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1939,1.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1940,26.49
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1941,12.29
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1942,2.93
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1943,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1944,8.41
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1945,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1946,33.48
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1947,0.0
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1948,10.95
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1949,20.29
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1950,6.01
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1951,15.93
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1952,21.57
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1953,12.29
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1954,11.32
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1955,28.2
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1956,27.76
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1957,28.29
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1958,26.5
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1959,5.61
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1960,2.83
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1961,19.07
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1962,3.15
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1963,3.39
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1964,2.36
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1965,4.42
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1966,1.4
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1967,4.29
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1968,2.62
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1969,4.8
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1970,2.82
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1971,2.54
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1972,6.03
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1973,4.53
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1974,2.46
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1975,3.54
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1976,3.47
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1977,4.43
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1978,2.13
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1979,2.29
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1980,2.56
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1981,2.51
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1982,4.67
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1983,1.4
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1984,1.4
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1985,2.82
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1986,15.08
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1987,4.32
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1988,6.04
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1989,4.23
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1990,3.02
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1991,3.93
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1992,4.39
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1993,2.78
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1994,4.72
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1995,2.73
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1996,2.86
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1997,4.32
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1998,3.58
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,1999,5.01
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2000,5.58
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2001,4.36
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2002,3.97
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2003,4.61
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2004,5.08
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2005,2.26
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2006,3.33
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2007,4.84
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2008,3.23
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2009,2.94
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2010,4.2
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2011,3.72
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2012,1.4
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2013,4.47
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2014,3.57
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2015,2.85
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2016,6.81
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2017,5.47
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2018,6.98
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2019,8.0
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2020,4.68
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2021,4.5
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2022,4.44
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2023,6.17
JPN,Japan,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2024,5.82
JPN,JPN,SE.XPD.TOTL.GD.ZS,education_expenditure_pct_gdp,2025,29.7
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1900,31.01
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1901,52.41
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1902,38.98
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1903,34.01
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1904,35.8
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1905,53.71
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1906,47.87
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1907,54.94
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1908,45.52
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1909,51.52
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1910,45.64
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1911,37.59
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1912,51.94
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1913,43.35
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1914,34.98
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1915,51.52
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1916,36.03
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1917,41.54
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1918,44.61
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1919,53.74
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1920,47.51
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1921,39.3
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1922,39.55
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1923,34.98
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1924,36.85
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1925,48.62
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1926,53.46
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1927,54.87
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1928,49.74
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1929,52.92
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1930,50.37
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1931,57.41
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1932,42.73
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1933,50.53
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1934,49.42
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1935,50.87
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1936,36.19
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1937,43.02
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1938,39.69
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1939,53.54
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1940,55.35
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1941,52.19
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1942,58.25
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1943,40.31
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1944,47.06
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1945,40.66
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1946,55.98
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1947,35.34
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1948,47.03
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1949,40.87
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1950,54.4
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1951,48.12
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1952,49.18
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1953,55.9
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1954,57.36
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1955,64.3
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1956,57.85
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1957,48.42
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1958,52.32
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1959,52.71
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1960,33.92
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1961,34.48
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1962,35.63
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1963,36.59
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1964,36.32
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1965,35.14
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1966,67.03
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1967,37.5
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1968,36.42
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1969,60.65
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1970,38.73
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1971,36.46
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1972,36.38
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1973,39.2
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1974,35.49
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1975,36.88
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1976,38.26
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1977,40.6
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1978,39.02
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1979,39.42
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1980,40.21
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1981,37.75
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1982,38.6
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1983,40.7
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1984,39.55
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1985,41.91
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1986,40.39
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1987,41.26
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1988,41.59
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1989,42.54
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1990,41.31
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1991,42.06
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1992,39.79
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1993,41.83
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1994,41.27
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1995,43.29
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1996,42.99
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,1997,42.67
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1998,59.62
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,1999,59.35
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2000,41.31
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2001,44.29
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2002,43.88
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2003,42.19
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2004,46.01
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2005,43.1
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2006,46.32
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2007,45.38
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2008,46.28
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2009,45.3
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2010,45.45
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2011,49.61
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2012,45.7
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2013,46.8
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2014,44.93
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2015,45.51
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2016,47.49
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2017,51.27
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2018,47.12
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2019,45.8
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2020,48.24
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2021,46.95
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2022,47.97
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2023,47.95
KEN,Kenya,SE.ADT.1524.LT.ZS,youth_literacy_rate,2024,47.25
KEN,KEN,SE.ADT.1524.LT.ZS,youth_literacy_rate,2025,79.33
